code,name,address,route_id,status,payment_terms,default_discount,owner_name,phone,email
OUT0938,"Niyo Super, Rakadahena",Rakadahrna,6,active,cash,20.0,,,
OUT0939,"No 2 Market, Ahangama",Ahangama,1,active,cash,20.0,,,
OUT0940,"Nuwan Communication, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT0941,"Nuwan Grocery, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT0942,"Nuwan Stores, Dehigahahena",,5,active,cash,20.0,,,
OUT0943,"Nuwan Stores, Walivitiya",Walivitiya,2,active,cash,20.0,,,
OUT0944,"O. T. P. Food Stores, Pinnaduwa",Pinnaduwa,2,active,cash,20.0,,,
OUT0945,"O.K.S. Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT0946,"OIecto Stores, Nagoda",Nagoda Mapalagama Rd,3,active,cash,20.0,,,
OUT0947,"Oil Farm, Nakiyadeniya",Nakiyadeniya,4,active,cash,20.0,,,
OUT0948,"Olacto Enterpracies, Nagoda",,5,active,cash,20.0,,,
OUT0949,"Oleena Pharmacy, Kalahe",kalahe,3,active,cash,20.0,,,
OUT0950,"Olga Food City, Dadalla",Dadalla,4,active,cash,20.0,,,
OUT0951,"Olina Pharmacy, Kalahe",kalahe,1,active,cash,20.0,,,
OUT0952,"Olinmo Food City, Kalahe",Kalahe,1,active,cash,20.0,,,
OUT0953,"Olinmo Super, Pilana",Pilana,1,active,cash,20.0,,,
OUT0954,"Omega Food City, Pettigalawatta","No. 78, Mathara Road, Pettigalawatta, Galle",1,active,cash,20.0,,,
OUT0955,"Omni Super, Thalpavila",Thalpavila,1,active,cash,20.0,,,
OUT0956,"Onadi  Food City, Ginigalthuduwa",Ginigalthuduwa,2,active,cash,20.0,,,
OUT0957,"Onadi Food City, Walahanduwa,","Akuressa Rd, Walahanduwa",1,active,cash,20.0,,,
OUT0958,"Onadi Grocery, Makubura",Makubura,1,active,cash,20.0,,,
OUT0959,"Onara Food City, Wanchawala","Wanchawala Junction, Wanchawala",1,active,cash,20.0,,,
OUT0960,"Onara Stores, Thalgaswala",Thalgaswala,6,active,cash,20.0,,,
OUT0961,"One House, Thanipolgaha",Thanipolgaha,7,active,cash,20.0,,,
OUT0962,"Oshadi Stores, Waduraba",,5,active,cash,20.0,,,
OUT0963,"Oshan Grocery, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT0964,"Osora Pharmacy, Sangamiththapura","Wakwella Rd, Sangamiththapura",7,active,cash,20.0,,,
OUT0965,"Osulka Ayurweda Osusala,Makandura",Makandura,1,active,cash,20.0,,,
OUT0966,"Ovilana Tea Room , Ovilana",Ovilana,5,active,cash,20.0,,,
OUT0967,"Owelco Super Center, Thelijjawila",Thelijjawila,1,active,cash,20.0,,,
OUT0968,"P & C Stores, Ginimellagaha",Ginimellagaha,2,active,cash,20.0,,,
OUT0969,"P & G Food City, Landewa Juntion",Landewa Juntion,4,active,cash,20.0,,,
OUT0970,"P & G Juice Bar, Karapitiya",Karapitiya,4,active,cash,20.0,,,
OUT0971,"P Mart, Weligama",weligama,1,active,cash,20.0,,,
OUT0972,"P. & G Food City, Watareka.","Watareka, Kalegana",4,active,cash,20.0,,,
OUT0973,"P. G. P. Super, Bogahagoda",Bogahagoda,1,active,cash,20.0,,,
OUT0974,"P. G. S. Sahana Sala, Polathumodara",Polathumodara,1,active,cash,20.0,,,
OUT0975,"P. K. S Stores, Nayapamula",Nayapamula,2,active,cash,20.0,,,
OUT0976,"P. S. Food City, Devinuwara",,1,active,cash,20.0,,,
OUT0977,"P. S. Food City, Gandara","No. 22, Tengalle Rd, Kapugama Gandara",1,active,cash,20.0,,,
OUT0978,"P. S. Stores, Yakkalamulla",,5,active,cash,20.0,,,
OUT0979,"P.G.K Stores, Pallegama","Beliatta Kubura, Pallegama",1,active,cash,20.0,,,
OUT0980,"P.G.K.Stores, Beliattakubura",Beliattakubura,1,active,cash,20.0,,,
OUT0981,"P.K. Grocery, Meepawala",Meepawala,4,active,cash,20.0,,,
OUT0982,"P.M.C. Stores, Dodangoda",Dodangoda,5,active,cash,20.0,,,
OUT0983,"Pagoma Food City, Galle",Galle,7,active,cash,20.0,,,
OUT0984,"Pagoma Super City, Megalle.","Matara Road, Megalle, Galle",7,active,cash,20.0,,,
OUT0985,"Pahandi Stores, Angulugaha",Angulugaha,3,active,cash,20.0,,,
OUT0986,"Pahasara Food City, Dikwella",Dikwella,1,active,cash,20.0,,,
OUT0987,"Palawaththa Stores,Mederipitiya",Mederipitiya,1,active,cash,20.0,,,
OUT0988,Palawatta Milk Bar,,2,active,cash,20.0,,,
OUT0989,"Palawatta Milk Bar, Rathgama",,2,active,cash,20.0,,,
OUT0990,"Palitha Grocery, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT0991,"Palitha Stores, Thanayama",Thanayama,1,active,cash,20.0,,,
OUT0992,"Pansilu Grocery, Kuruduwatta",Kuruduwatta,4,active,cash,20.0,,,
OUT0993,"Panuka Stores, Wakwella",Wakwella,2,active,cash,20.0,,,
OUT0994,"Panwila Stores, Hiyare",Hiyare,5,active,cash,20.0,,,
OUT0995,"Parami Stores, Seenigama",Seenigama,2,active,cash,20.0,,,
OUT0996,"Paranawatta Stores, Wanduraba",Wanduraba,2,active,cash,20.0,,,
OUT0997,"Paranawithana Stores, Kubalgama",Kubalgama,1,active,cash,20.0,,,
OUT0998,"Parl Phamacy, Weliwitiya",Weliwitiya,1,active,cash,20.0,,,
OUT0999,"Parlin Grocery, Horangalla",Horangalla,2,active,cash,20.0,,,
OUT1000,"Pasindu Food City, Pilana",Pilana,4,active,cash,20.0,,,
OUT1001,"Pasindu Grocery, Bengamuwa",Bengamuwa,1,active,cash,20.0,,,
OUT1002,"Pasindu Grocery, Pilana",Pilana,4,active,cash,20.0,,,
OUT1003,"Pasindu Stores, Habaraduwa",Habaraduwa,2,active,cash,20.0,,,
OUT1004,"Paspa Stores, Sandarawala",Sandarawala,2,active,cash,20.0,,,
OUT1005,"Pathiraja Super, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT1006,"Pathirana Food City , Lankagama",Lankagama,1,active,cash,20.0,,,
OUT1007,"Pathirana Grocery ,Wakwella","Galle Road,Wakwella.",2,active,cash,20.0,,,
OUT1008,"Pathirana Stores, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT1009,"Pathirana Super Mart, Kirinda Puhulwella",Kirinda Puhulwella,1,active,cash,20.0,,,
OUT1010,"Pathma Stores, Sirikadurawatta",Sirikadurawatta,3,active,cash,20.0,,,
OUT1011,"Pathma Stores, Yakkalamulla",Yakkalamulla,3,active,cash,20.0,,,
OUT1012,"Pathmini Stores, Thalgaswala",Thalgaswala,2,active,cash,20.0,,,
OUT1013,"Pathmini Stores, Yakadawala watta",Yakadawalawatta,5,active,cash,20.0,,,
OUT1014,"Paththara Kade, Batapola",Batapola,3,active,cash,20.0,,,
OUT1015,"Pathum Stores, Nindana",Nindana,3,active,cash,20.0,,,
OUT1016,"Patuwatha Grocery, Patuwatha",Patuwatha Kumarakanda,2,active,cash,20.0,,,
OUT1017,"Pavithra Stores, Thiranagama",Thiranagama,3,active,cash,20.0,,,
OUT1018,"Pawan Stores, Ampawila",Ampavila,2,active,cash,20.0,,,
OUT1019,"Pawan Stores, Dikkubura",Dikkubura,3,active,cash,20.0,,,
OUT1020,"Pelawaththa Stores , Mederipitiya",Mederipitiya,1,active,cash,20.0,,,
OUT1021,"Perera Stores, Karandeniya","Maha edanda, karandeniya",2,active,cash,20.0,,,
OUT1022,"Perly Foods, Thalgaswala",Thalgaswala,6,active,cash,20.0,,,
OUT1023,Pesath Trade Center,Baddegama,2,active,cash,20.0,,,
OUT1024,"Pethuma Food City,Denipitiya",Denipitiya,1,active,cash,20.0,,,
OUT1025,"Pinnaduwa Stores, Wanduraba",Wanduraba,5,active,cash,20.0,,,
OUT1026,"Piumal Stores, puwakdola",Puwakdola,1,active,cash,20.0,,,
OUT1027,"Piumali Book Shop, Dodangoda",dodangoda,2,active,cash,20.0,,,
OUT1028,"Pivithuru Food City, Thangalla",thangalla,1,active,cash,20.0,,,
OUT1029,"Piyadarshani Stores, Rejjipura",Rejjipura,2,active,cash,20.0,,,
OUT1030,"Piyal Grocery, Labuduwa",Labuduwa,4,active,cash,20.0,,,
OUT1031,"Piyal Stores, Yatalamatta",Yatalamatta,3,active,cash,20.0,,,
OUT1032,"Piyasena Stores, Walihinda",walihinda,1,active,cash,20.0,,,
OUT1033,"Piyasiri Stores, Denipitiya","Akuressa Rd, Denipitiya",1,active,cash,20.0,,,
OUT1034,"Podi Kade, Ginimellagaha",Ginimellagaha,5,active,cash,20.0,,,
OUT1035,"Podi Kade, Kananke",Kananke,1,active,cash,20.0,,,
OUT1036,"Pooja Milk Bar, Galle",Galle,2,active,cash,20.0,,,
OUT1037,"Poralin Stores, Horangalla",Horangalla,2,active,cash,20.0,,,
OUT1038,"Prabath Grocery, Ginigala Junction",Ginigala Junction,4,active,cash,20.0,,,
OUT1039,"Prabath Grocery, Heenatigala",Heenatigala,4,active,cash,20.0,,,
OUT1040,"Prabath Pharmacy, Imaduwa","Akuressa Rd, Imaduwa",1,active,cash,20.0,,,
OUT1041,"Pradeep Food City, Ambalanwatta",Ambalanwatta,4,active,cash,20.0,,,
OUT1042,"Pramith Stores, Ginimellagaha",Ginimellagaha,5,active,cash,20.0,,,
OUT1043,"Pramith Stores, Majuwana",Majuwana,5,active,cash,20.0,,,
OUT1044,"Prarthana Stores,",,2,active,cash,20.0,,,
OUT1045,"Prarthana Stores, Kiridiala","Kiridiala, Aluthwala",3,active,cash,20.0,,,
OUT1046,"Prasad Stores, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT1047,"Prasad Trade Center, Baddegama","Galle Rd, Baddegama",2,active,cash,20.0,,,
OUT1048,"Prasanna Food City, Neluwa",Neluwa,1,active,cash,20.0,,,
OUT1049,"Prasanna Pharmacy, Hapugala",Hapugala,4,active,cash,20.0,,,
OUT1050,"Premarathna Stores, Dediygala",Dediyagala,1,active,cash,20.0,,,
OUT1051,"Primart, Ambalangoda",Ambalangoda,6,active,cash,20.0,,,
OUT1052,"Prime Traders, Isadin Town",Isadin Town,1,active,cash,20.0,,,
OUT1053,"Priyadarshana Stores, Rejjipura",Rejjipura,2,active,cash,20.0,,,
OUT1054,"Priyanga Oil Center, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT1055,"Priyanka Stores, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT1056,"Priyanka Stores, Sirikaduruwatta",Sirikaduruwatta,2,active,cash,20.0,,,
OUT1057,"Priyankara Grinding Mills, Kananke",Kananke,1,active,cash,20.0,,,
OUT1058,"Priyantha Food City, Awiththawa",Awiththawa,2,active,cash,20.0,,,
OUT1059,"Priyantha Food City, Neluwa",Mawita Neluwa,1,active,cash,20.0,,,
OUT1060,"Priyantha Grocery, Kalegana","Wakwella Road, Kalegana",4,active,cash,20.0,,,
OUT1061,"Priyantha Grocery, Morakatiya",Embilipitiya,1,active,cash,20.0,,,
OUT1062,"Priyantha Stores, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1063,"Priyantha Stores, Makubura",Makubura,1,active,cash,20.0,,,
OUT1064,"Priyanthi Food City, Delkada",Delkada,2,active,cash,20.0,,,
OUT1065,"Priyanthi Hotel, Thalgampala",Talgampala,2,active,cash,20.0,,,
OUT1066,"Pubudu Food City, Hakmana",Hakmana,1,active,cash,20.0,,,
OUT1067,"Pubudu Stores, Batapola",Batapola,2,active,cash,20.0,,,
OUT1068,"Purahanda Grocery, Hapugala",Hapugala,4,active,cash,20.0,,,
OUT1069,"Purl In Grocery, Thalgaswala",Thalgaswala,3,active,cash,20.0,,,
OUT1070,"Q - Mart, Dikwella",Dikwella,1,active,cash,20.0,,,
OUT1071,"R. D. S. Stores, Thelikada",Thelikada,2,active,cash,20.0,,,
OUT1072,"R. G. S. Stores, Amugoda",Amugoda,5,active,cash,20.0,,,
OUT1073,"R. I. W. Grocery,Millwa, Morawaka","Deniyaya Rd, Morawaka",1,active,cash,20.0,,,
OUT1074,"R. K. M. Highland Shop, Karapitiya",Karapitiya,4,active,cash,20.0,,,
OUT1075,"R. N. Sons, Kananke",Kananke,1,active,cash,20.0,,,
OUT1076,"R. T. S. Food City Batapola,","Elpitiya Rd, Batapola",7,active,cash,20.0,,,
OUT1077,"R. T. S. Food City, Sandarawala","Galle Road, Sandarawala",7,active,cash,20.0,,,
OUT1078,"R.C.Food City, Semson Mawatha",Semson Mawatha,4,active,cash,20.0,,,
OUT1079,"R.G.Grocery, Maliduwa",Maliduwa,4,active,cash,20.0,,,
OUT1080,"R.M.A. Vegitable Shop, Pilana",Pilana,4,active,cash,20.0,,,
OUT1081,"R.P.Food City, Wathugedara",Ambalangoda,6,active,cash,20.0,,,
OUT1082,"R.T.A Stores, Waulagala",Waulagala,7,active,cash,20.0,,,
OUT1083,R.T.S. Food City Baddegama,"Galle Rd, Baddegama",7,active,cash,20.0,,,
OUT1084,"R.T.S.Food City, Dadalla",Dadalla,7,active,cash,20.0,,,
OUT1085,"Radeel Book Shop,",,3,active,cash,20.0,,,
OUT1086,"Radeen Grocery, Katudampe",Katudampe,3,active,cash,20.0,,,
OUT1087,"Raini Pharmacy ,Karapitiya",Karapitiya,4,active,cash,20.0,,,
OUT1088,"Raja Grocery, Godakanda",Godakanda,4,active,cash,20.0,,,
OUT1089,"Raja Stores, Yatalamatta",Yatalamatta,6,active,cash,20.0,,,
OUT1090,"Rajapaksha Stores, Hiyare",Hiyare,1,active,cash,20.0,,,
OUT1091,"Rajawatta Food City, Kamburugamuwa",Kamburugamuwa,1,active,cash,20.0,,,
OUT1092,"Rajee Grocery, Kubalgama","No.345, Walliwala west, weligama",1,active,cash,20.0,,,
OUT1093,"Rajika Stores, Nagoda",Nagoda,6,active,cash,20.0,,,
OUT1094,"Rajika Stores,Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT1095,"Rajitha Stores, Hiyare",Hiyare,1,active,cash,20.0,,,
OUT1096,"Ralahami Stores, Kandewatta",Kandewatta,1,active,cash,20.0,,,
OUT1097,Rama Dristributer,"Hikkaduwa Rd, Wauiagala",6,active,cash,20.0,,,
OUT1098,"Ramani Stores, Kumarakanda",Kumarakanda,6,active,cash,20.0,,,
OUT1099,"Ramya Stores, Ehalakanda, Mawarala",Mawarala,1,active,cash,20.0,,,
OUT1100,"Ramya Stores, Halpathota",Halpathota,2,active,cash,20.0,,,
OUT1101,"Ran Ruwan Stores, Walikanda, Mahawatta",Mahawatta,2,active,cash,20.0,,,
OUT1102,"Ranasingha Food City, Pitabeddara",Pitabeddara,1,active,cash,20.0,,,
OUT1103,"Ranasingha Food City, Weeraketiya",Weeraketiya,1,active,cash,20.0,,,
OUT1104,"Ranathunga Stores, Habaraduwa",Habaraduwa,3,active,cash,20.0,,,
OUT1105,"Ranaweera Food Mart, Wanduraba",Wanduraba,4,active,cash,20.0,,,
OUT1106,"Ranaweera Grocery, Richmond Hill",Richmond Hill,4,active,cash,20.0,,,
OUT1107,"Randeepa Stores, Ampegama",Ampegama,4,active,cash,20.0,,,
OUT1108,"Randi Food City, Kiyanduwa",Kiyanduwa,1,active,cash,20.0,,,
OUT1109,"Randi Stores, Mulatiyana",Mulatiyana,1,active,cash,20.0,,,
OUT1110,"Randidula Stores, Pilana",Pilana,4,active,cash,20.0,,,
OUT1111,"Randika Pharmacy, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT1112,"Randilu Super , Opatha",Opatha,1,active,cash,20.0,,,
OUT1113,"Randilu Traders, Hapugala","No. 14, Beraliyadola Watta, Hapugala",4,active,cash,20.0,,,
OUT1114,"Randina Pharmacy, Bangama","Akuressa, Bangama",1,active,cash,20.0,,,
OUT1115,"Randinu Stores, Pitiwalla",Pitiwalla,2,active,cash,20.0,,,
OUT1116,"Randu Pharmacy, Hiyare",Hiyare,1,active,cash,20.0,,,
OUT1117,"Randuli Stores, Thalgaswala",Thalgaswala,2,active,cash,20.0,,,
OUT1118,"Ranga Hotel & Gocery, Kuruduwatta",Kuruduwatta,1,active,cash,20.0,,,
OUT1119,"Ranga Stores, Thangalla",Thangalla,1,active,cash,20.0,,,
OUT1120,"Ranga Stores, Thelikada",,5,active,cash,20.0,,,
OUT1121,"Ranga Stores, Walasmulla",Walasmulla,1,active,cash,20.0,,,
OUT1122,"Ranga Stores, Waulagala",waulagala,2,active,cash,20.0,,,
OUT1123,"Ranhiru Food City, Wanduraba","kottawa Rd, Wanduraba",5,active,cash,20.0,,,
OUT1124,"Ranidu Pharmacy, Hiyare Junction",Hiyare junction,1,active,cash,20.0,,,
OUT1125,"Ranjani Stores, Arachchikanda",Arachchikanda,7,active,cash,20.0,,,
OUT1126,"Ranjith Foods, Yakkalamulla",Yakkalamulla,3,active,cash,20.0,,,
OUT1127,"Ranjith Stores, Elpitiya",Elpitiya,3,active,cash,20.0,,,
OUT1128,"Ranmali Stores, Wanduraba",Wanduraba,3,active,cash,20.0,,,
OUT1129,"Ranmina Stores, Mawadawila",,5,active,cash,20.0,,,
OUT1130,"Rannagira Food Corner, Mapalagama",Mapalagama,2,active,cash,20.0,,,
OUT1131,Ranreka Super Market Hikkaduwa,"Colomba Rd, Hikkaduwa",7,active,cash,20.0,,,
OUT1132,"Ranruwan Stores, Agulugaha",Agulugaha,2,active,cash,20.0,,,
OUT1133,"Rantharu Stores, Kamburugamuwa",kamburugamuwa,1,active,cash,20.0,,,
OUT1134,"Rantharu Stores, Meegahathanna",Meegahathanna,3,active,cash,20.0,,,
OUT1135,"Rantharu Stores, Pahala Keebiya",Pahalakeebiya,5,active,cash,20.0,,,
OUT1136,"Ranwin Food Corner, Gonamulla",Gonamulla,4,active,cash,20.0,,,
OUT1137,"Rasalee Grocery, Waulagala",Waulagala,2,active,cash,20.0,,,
OUT1138,"Rasawimana, Makandura",Makandura,1,active,cash,20.0,,,
OUT1139,"Rasika Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT1140,"Rasika Stores, Nagoda",Nagoda,2,active,cash,20.0,,,
OUT1141,"Rathna Stores, Dolamawatha",Dolamawathha,1,active,cash,20.0,,,
OUT1142,"Rathna Stores, Polhena Agulugaha",Agulugaha,2,active,cash,20.0,,,
OUT1143,"Rathna Stores, Unawatuna",Unawatuna,3,active,cash,20.0,,,
OUT1144,"Rathnasiri Stores, Mapalagama",Mapalagama,6,active,cash,20.0,,,
OUT1145,"Rathnayaka Food City, Opatha",Opatha,1,active,cash,20.0,,,
OUT1146,"Rathnayaka Food City, Thawalam",Thawalama,1,active,cash,20.0,,,
OUT1147,"Rathnayaka Stores, Thalpe",Thaple,2,active,cash,20.0,,,
OUT1148,"Rathu Kade, Thelikada.",Thelikada Ginimellagaha,2,active,cash,20.0,,,
OUT1149,"Ravindu Stores, Darangala",Darangala,1,active,cash,20.0,,,
OUT1150,"Ravindu Stores, Nabaraththa",Nabaraththa,3,active,cash,20.0,,,
OUT1151,"Renuka Stores, Pathana",Pathana,5,active,cash,20.0,,,
OUT1152,"Richland Food City, Weeraketiya",weeraketiya,1,active,cash,20.0,,,
OUT1153,"Richmond Grocery, Richmond Hill",Richmond Hill,7,active,cash,20.0,,,
OUT1154,"Rithuki Stores, Agulugaha",Agulugaha,2,active,cash,20.0,,,
OUT1155,"River Side, Yakkalamulla",Yakkalamulla,2,active,cash,20.0,,,
OUT1156,"Rohana Stores, Godakanda",Godakanda,4,active,cash,20.0,,,
OUT1157,"Rohana Stores, Thalagaha",,5,active,cash,20.0,,,
OUT1158,"Rohana Super, Weeraketiya",Weeraketiya,1,active,cash,20.0,,,
OUT1159,"Rohana Trades, Kotavila",Kotavila,1,active,cash,20.0,,,
OUT1160,"Rohini Stores, Mahamodara",Mahamodara Galle,4,active,cash,20.0,,,
OUT1161,"Roobasingha Stores, Bengama",Bengama,1,active,cash,20.0,,,
OUT1162,"Roohi Stores, Dodanduwa",Dodanduwa,3,active,cash,20.0,,,
OUT1163,"Roopasingha Stores, Hammaliya",Hammaliya,3,active,cash,20.0,,,
OUT1164,"Roshan Grocery, Galgoda Junction",Galgoda Junction,4,active,cash,20.0,,,
OUT1165,"Roshan Stores, Ahangama",Ahangama,2,active,cash,20.0,,,
OUT1166,"Roshan Stores, Dikkubura",Dikkubura,1,active,cash,20.0,,,
OUT1167,"Roshan Stores, Galle",Galle,2,active,cash,20.0,,,
OUT1168,"Roshan Stores, Redi Kade Handiya","Redi Kade handiya, Imaduwa",3,active,cash,20.0,,,
OUT1169,"Roshani Grocery, Kuruduwatta",Kuruduwatta,4,active,cash,20.0,,,
OUT1170,"Rosulya Food City, Indigahavila",Indigahavila,2,active,cash,20.0,,,
OUT1171,"Royal Food City, Gintota","Colombo Rd, Gintota",7,active,cash,20.0,,,
OUT1172,"Royal Pharmacy, Waligama",Walipitiya,1,active,cash,20.0,,,
OUT1173,"Ru - Mart Food City, Hakmana","Gammadda Pitya,Hakmana",1,active,cash,20.0,,,
OUT1174,"Rucky & Delight, Hiribura",Hiribura,4,active,cash,20.0,,,
OUT1175,"Ruhunu Stores, Makuluwa","Udugama rd, Makuluwa",5,active,cash,20.0,,,
OUT1176,"Runage Stores (Wholesale), Kamburupitiya",KJamburupitiya,1,active,cash,20.0,,,
OUT1177,"Runage Stores, Kamburupitiya",Kamburupitiya,1,active,cash,20.0,,,
OUT1178,"Rusiru Grocery, Yakkalamulla",,5,active,cash,20.0,,,
OUT1179,"Rusiru Stores, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1180,"Rusiru Stores, Polhena","Imaduwa Rd, Polhena",3,active,cash,20.0,,,
OUT1181,"Rusuru Stores, Baddegama","Hikkaduwa Road, Baddegama",2,active,cash,20.0,,,
OUT1182,"Ruwan Grocery, Kapuhempala",Akmeemana,2,active,cash,20.0,,,
OUT1183,"S, N, Food City, Manawila",Manawila,2,active,cash,20.0,,,
OUT1184,"S. G. M. Food City, Rathgama",Rathgama,7,active,cash,20.0,,,
OUT1185,"S. H. i. Grocery, Heenatigala",Heenatigala,4,active,cash,20.0,,,
OUT1186,"S. R. Super Market, Kamburupitiya",Kamburupitiya,1,active,cash,20.0,,,
OUT1187,"S. S. B. Food City, Thithagalla Junction",,2,active,cash,20.0,,,
OUT1188,"S. S.R. Super, Kubalgama",Akuressa,1,active,cash,20.0,,,
OUT1189,"S. T. C  Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT1190,"S.A.N. Food City, Bataduwa",Bataduwa,4,active,cash,20.0,,,
OUT1191,"S.B.Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT1192,"S.D.J Stores, Udugama",Udugama,3,active,cash,20.0,,,
OUT1193,"S.G.Stores, Mahamodara",Mahamodara,3,active,cash,20.0,,,
OUT1194,"S.H. Grocery, Pilana",Pilana,4,active,cash,20.0,,,
OUT1195,"S.J.K. Stores, Hammaliya",Hammaliya,5,active,cash,20.0,,,
OUT1196,"S.K.D. Food City, Gonapinuwala",Gonapinuwala,2,active,cash,20.0,,,
OUT1197,"S.K.Family Mart, Embilipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT1198,"S.K.Stores, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT1199,"S.K.Stores, Morawaka",Morawaka,1,active,cash,20.0,,,
OUT1200,"S.K.Super, Thangalla",Thangalla,1,active,cash,20.0,,,
OUT1201,"S.L.D.Stores, Morawaka",morawaka,1,active,cash,20.0,,,
OUT1202,"S.N.Food City, Pinnaduwa",Pinnaduwa,3,active,cash,20.0,,,
OUT1203,"S.S.Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT1204,"Sabee Food City, Boossa","\Hegoda Rd, Boossa",7,active,cash,20.0,,,
OUT1205,"Sachini Stores, Walakubura",Walakubura,2,active,cash,20.0,,,
OUT1206,"Sadagiri Super, Batuwangala",Batuwangala,1,active,cash,20.0,,,
OUT1207,"Sadamini Grocery, Pahangala",Pahangala,1,active,cash,20.0,,,
OUT1208,"Sadana Stores, Pitadeniya",Pitadeniya,5,active,cash,20.0,,,
OUT1209,"Sadani Stores, Ginimellagaha",Ginimellagaha,2,active,cash,20.0,,,
OUT1210,"Sadaru Stores, Keebiya",keebiya,5,active,cash,20.0,,,
OUT1211,"Sadaru Stores,Boralukada",Boralukada,3,active,cash,20.0,,,
OUT1212,"Sadaruwan Stores, Kottawa",Kottawa,2,active,cash,20.0,,,
OUT1213,"Sadeepa Grocery, Arachchikanda","Hikkaduwa Rd, Arachchikanda",2,active,cash,20.0,,,
OUT1214,"Sadew Book Shop, Adapana",Adapana,1,active,cash,20.0,,,
OUT1215,"Sadew Food City, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1216,"Sadew Stores, Majuwana",Majuwana,5,active,cash,20.0,,,
OUT1217,"Sadu Corner, Kananke",Kananke,1,active,cash,20.0,,,
OUT1218,"Sadu Stores, Kadugoda",,2,active,cash,20.0,,,
OUT1219,"Sadu Stores, Kudagoda",Kudagoda,2,active,cash,20.0,,,
OUT1220,"Sadu Stores, Majuwana",Majuwana,5,active,cash,20.0,,,
OUT1221,"Sadu Tea Shop, Unanvitiya",Unanvitiya,3,active,cash,20.0,,,
OUT1222,"Sadumi Stores, Thawalama",thawalama,1,active,cash,20.0,,,
OUT1223,"Sadun Grocery, Julgaha",Julgaha,2,active,cash,20.0,,,
OUT1224,"Sadun Grocery, Thalpe",Thalpe,4,active,cash,20.0,,,
OUT1225,"Sadun Stores, Boralukada",Boralukada,2,active,cash,20.0,,,
OUT1226,"Sadun Stores, Talpe",Talpe,2,active,cash,20.0,,,
OUT1227,"Sadun Stores, Thawalama",Thawalama,3,active,cash,20.0,,,
OUT1228,"Safaz Stores, Mahamodara",Mahamodara,3,active,cash,20.0,,,
OUT1229,"Sahabandu Rice Shop, Beligaha","Karapitiya rd, Beligaha",2,active,cash,20.0,,,
OUT1230,Sahabandu Super Bataganwila,Bataganwila,7,active,cash,20.0,,,
OUT1231,"Sahal Food City, Netolpitiya",Netolpitiya,1,active,cash,20.0,,,
OUT1232,"Sahana Food City, Jesminveli Junction",Jesminveli Junction,1,active,cash,20.0,,,
OUT1233,"Sahana Food City, Opatha",Opatha,1,active,cash,20.0,,,
OUT1234,"Sahana Grocery, Julgaha",Julgaha,4,active,cash,20.0,,,
OUT1235,"Sahana Grocery, Thelikada",Thelikada,7,active,cash,20.0,,,
OUT1236,"Sahana Grocery, Wadugoda",Wadugoda,4,active,cash,20.0,,,
OUT1237,"Sahana Super Grocery , Thawalama",Thawalama,1,active,cash,20.0,,,
OUT1238,"Saikel Kade, Urala Pahala",urala pahala,3,active,cash,20.0,,,
OUT1239,"Sakbim Super, Walasgala",Walasgala,1,active,cash,20.0,,,
OUT1240,"Sakuni Lanka Grocery, Weligama",Weligama,1,active,cash,20.0,,,
OUT1241,"Sakura Grocery, Hiyare Road",Hiyare Road,4,active,cash,20.0,,,
OUT1242,"Sakura Pharmacy, Hirimbura",Hirimbura,4,active,cash,20.0,,,
OUT1243,"Sakura Pharmacy, Kahaduwa watta",Galle,2,active,cash,20.0,,,
OUT1244,"Sakura Stores, Hiyare",Hiyare,2,active,cash,20.0,,,
OUT1245,"Salman Stores, Walipitiya",Walipitiya,1,active,cash,20.0,,,
OUT1246,"Samagi Stores, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT1247,"Samagi Trade Center, Yatalamatta",,5,active,cash,20.0,,,
OUT1248,"Saman Food City, Kudaheella",,1,active,cash,20.0,,,
OUT1249,"Saman Stores, Kotavila,",Kotavila,1,active,cash,20.0,,,
OUT1250,"Saman Stores, Pinnaduwa",Pinnaduwa,1,active,cash,20.0,,,
OUT1251,"Saman Stores, Udalamatta",Udalamatta,3,active,cash,20.0,,,
